Date,Store,Dept,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment
2011-04-08,7,9,-0.7410886934311939,-0.2742042485535409,-0.5500872596814554,0.6777832711056401,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.41420693414132265,0.02165134367900027
2011-04-15,7,9,-0.7785644170780266,-0.2742042485535409,-0.7227414882280472,0.8621407125059825,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.3889175197163521,0.02165134367900027
2011-04-22,7,9,-0.92131230003729,-0.2742042485535409,-0.47739074239868096,0.9204816749744449,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.35732281472524663,0.02165134367900027
2011-04-29,7,9,-0.8252005874057624,-0.2742042485535409,-0.7833219192970265,0.9834899144403838,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.3257281097341412,0.02165134367900027
2011-05-06,7,9,-0.659297291635426,-0.2742042485535409,-0.7984670270642702,1.1515118863495564,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.29413340474303573,0.02165134367900027
2011-05-13,7,9,-0.5534181651252157,-0.2742042485535409,-0.1884220861996498,1.2261883183091886,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.2625386997519303,0.02165134367900027
2011-05-20,7,9,-0.5374544134446192,-0.2742042485535409,-0.21568328018068988,1.3685402667322375,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.2608948845254168,0.02165134367900027
2011-05-27,7,9,-0.30186626817406664,-0.2742042485535409,-0.13389969823756828,1.2915301962738668,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.2592510379762154,0.02165134367900027
2011-06-03,7,9,0.44933343889964766,-0.2742042485535409,0.3664946623922012,1.2168537643142345,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.25760722274971076,0.02165134367900027
2011-06-10,7,9,0.5466648726902736,-0.2742042485535409,0.8226653083416151,1.1515118863495564,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.25596337620050047,0.02165134367900027
2011-06-17,7,9,0.6193324773075467,-0.2742042485535409,0.5494475642205182,1.0628336233974935,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.23829276971064792,0.02165134367900027
2011-06-24,7,9,0.888884423730997,-0.2742042485535409,0.43192152794669864,0.9788226374429073,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.2086021089266421,0.02165134367900027
2011-07-01,7,9,1.7534526152807504,-0.2742042485535409,1.140106767143067,0.8294697735236428,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.17891141681993947,0.08474254212774851
2011-07-08,7,9,2.5708085320438574,-0.2742042485535409,1.1728201999203158,0.6964523790955481,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.14922075603594256,0.08474254212774851
2011-07-15,7,9,1.2482250791599487,-0.2742042485535409,0.8874863695854233,0.6777832711056401,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.11016022317005898,0.08474254212774851
2011-07-22,7,9,1.9255798967232378,-0.2742042485535409,0.999560167063035,0.7081205715892404,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,-0.04767510406756702,0.08474254212774851
2011-07-29,7,9,1.7663538831022088,-0.2742042485535409,1.026215556733385,0.712787848586718,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.014810015034916042,0.08474254212774851
2011-08-05,7,9,1.6555373613464972,-0.2742042485535409,0.9807802334316511,0.7291233180778867,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.077295134137408,0.08474254212774851
2011-08-12,7,9,1.807762677033809,-0.2742042485535409,0.8989966514885298,0.7011196560930246,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.13978028456258787,0.08474254212774851
2011-08-19,7,9,0.891123901220264,-0.2742042485535409,0.9898672980919982,0.6007732006472696,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.18349477532042072,0.08474254212774851
2011-08-26,7,9,1.2670037698149952,-0.2742042485535409,1.083161161938226,0.5681022616649299,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.22408084890261568,0.08474254212774851
2011-09-02,7,9,1.2378217642657947,-0.2742042485535409,0.828723351448513,0.6287768626321316,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.2646668911621049,0.08474254212774851
2011-09-09,7,9,1.6809232500146667,3.6469165057620945,0.35680179342116414,0.7571269800627488,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.3052529647442909,0.08474254212774851
2011-09-16,7,9,0.9045659099456766,-0.2742042485535409,0.23927575714734453,0.8271361350249046,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.3375734166637164,0.08474254212774851
2011-09-23,7,9,0.8073740014536932,-0.2742042485535409,0.23927575714734453,0.7921315575438267,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.35887303969945805,0.08474254212774851
2011-09-30,7,9,-0.38932226849996376,-0.2742042485535409,0.46160593917049875,0.6917851020980705,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.38017263141250285,0.08474254212774851
2011-10-07,7,9,-0.4925639167842274,-0.2742042485535409,0.05632285531902716,0.5984395621485313,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.40147225444823564,-0.16995896272090885
2011-10-14,7,9,-0.38307770766856547,-0.2742042485535409,-0.4283205932328077,0.5821040926573615,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.4265707570247784,-0.16995896272090885
2011-10-21,7,9,2.2833561970757073,-0.2742042485535409,-0.13511130685894743,0.7151214870854562,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.4744625994915127,-0.16995896272090885
2011-10-28,7,9,-0.7987660085897336,-0.2742042485535409,-0.6603436442269983,0.7197887640829327,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.5223544732809439,-0.16995896272090885
2011-11-04,7,9,-0.04839959546551383,-0.2742042485535409,-0.9880837763101764,0.6661150786119477,-0.3423161829720718,-0.2338331015862444,-0.08916565528056626,-0.2941434926732511,-0.256216361130876,0.5702463157476693,-0.16995896272090885
2011-11-11,7,9,-1.0370482137741617,-0.2742042485535409,-1.2231358488578157,0.6147750316397,0.15368118879530712,0.5255548706835245,-0.047777807299865624,0.3463860888794754,0.08335805064983806,0.6181381582144035,-0.16995896272090885
2011-11-18,7,9,-1.0148771937383017,-0.2742042485535409,-0.617331538168023,0.5541004306724994,0.1407654028386242,0.41857274507524755,-0.08703926996910148,-0.0562157219098352,0.5412693671772884,0.6434397571691567,-0.16995896272090885
2011-11-25,7,9,-0.4688272557244329,3.6469165057620945,-0.7342517701311526,0.4257503132418812,-0.3369267327539923,-0.23040122914494562,11.91336522690618,-0.28836562512461,-0.07319688445008718,0.659705227396417,-0.16995896272090885
2011-12-02,7,9,-0.8620854181979768,-0.2742042485535409,-1.171642482449184,0.31840294229991034,-0.008014314297367086,-0.23040122914494562,0.12446229597002063,0.491107226304063,2.0740552116606286,0.6759706976236863,-0.16995896272090885
2011-12-09,7,9,-0.8704717245122197,-0.2742042485535409,-1.7295882525944832,0.20872193285920018,0.16651899717510074,-0.2338331015862444,-0.06170201478840974,-0.010334638684001104,0.36355896036478264,0.6922361991736434,-0.16995896272090885
2011-12-16,7,9,-0.7501469072895892,-0.2742042485535409,-1.4854491153864968,0.05703543044119741,-0.029014275581169157,-0.23378536302060038,-0.040351370436559425,-0.08230279389194967,0.12756797644797682,0.7266632905152121,-0.16995896272090885
2011-12-23,7,9,0.2656191279325896,-0.2742042485535409,-1.667796212904124,-0.15999294994148358,-0.26436559832092926,-0.23375353731017104,0.05059716702809079,-0.2741568858445768,0.009111880254426077,0.7853058975576384,-0.16995896272090885
2011-12-30,7,9,-0.33534976795329735,3.6469165057620945,-1.4636401602016638,-0.2860094288733625,-0.03838058222060277,8.79474964726677,-0.056419321484008834,-0.2243612973545384,-0.01821124378230518,0.8439485046000735,-0.16995896272090885
2012-01-06,7,9,-0.4857940464183098,-0.2742042485535409,-1.2752350195771374,-0.3420167528430867,0.013597471051258685,5.876363826605343,-0.08706530734026229,-0.215795608713678,0.6537739718061655,0.9025911116425087,-0.7704937035108618
2012-01-13,7,9,-0.9733121571911711,-0.2742042485535409,-1.9543416518603962,-0.38402224582038036,0.1326362404479151,2.909740837503156,-0.0890094310536015,-0.20177465012897564,0.029780485209679117,0.9612337186849439,-0.7704937035108618
2012-01-20,7,9,-0.8835652414778902,-0.2742042485535409,-0.7457620520342588,-0.435362292792627,-0.047241534179042234,1.2468580761394985,-0.08895446327003982,-0.19117226317721928,0.6119155518400974,0.9758343248321928,-0.7704937035108618
2012-01-27,7,9,-1.0859560102774872,-0.2742042485535409,-0.7766580718794384,-0.4750341472711824,-0.23026690368851174,0.06292043102720504,-0.08916565528056626,-0.2715135114410735,0.2150787407380415,0.9904348996567359,-0.7704937035108618
2012-02-03,7,9,-0.9278590585201252,-0.2742042485535409,-1.0613860979036411,-0.4913696167623512,8.19288444801237,0.7420598744493552,-0.08785510759880635,7.526070232392609,0.23165443262132276,1.0050355058039848,-0.7704937035108618
2012-02-10,7,9,-0.9862134250126295,3.6469165057620945,-1.2679653678488605,-0.32334764485317863,1.622174411168761,1.4086918136727686,-0.08866515914603101,2.0433409730257375,1.0096452886962557,1.0196361119512336,-0.7704937035108618
2012-02-17,7,9,-0.8952075667429361,-0.2742042485535409,-0.7687826158404711,-0.3000112598657941,0.4754796529295704,2.374978729443775,-0.08862176352742969,0.591305079376747,0.815272321657875,1.0270801079050311,-0.7704937035108618
2012-02-24,7,9,-0.9082740788120952,-0.2742042485535409,-0.927503345241197,-0.26267304388597795,1.1828307481490283,2.0638293671461136,-0.06224301350030622,1.0054674401529637,0.44210410362157454,1.0291566775364414,-0.7704937035108618
2012-03-02,7,9,-0.9005474635412023,-0.2742042485535409,-1.0953111393022694,-0.11798745696419095,5.93313025941143,0.9999860403389914,-0.04889452121853964,7.171342869133413,0.01627952861541106,1.0312332471678516,-0.7704937035108618
2012-03-09,7,9,-0.8441901734430888,-0.2742042485535409,-0.5828006924587051,0.10370820041596758,1.4788951123410374,0.39152089121029576,-0.08853497229022704,0.18542914364320645,0.1925010524397414,1.0333098167992616,-0.7704937035108618
2012-03-16,7,9,-0.6764833363700268,-0.2742042485535409,-0.14722739307274318,0.5704359001636692,0.1046917761146066,-0.23209329608277302,-0.08842792976434379,1.3624722462042484,-0.028538475580883408,1.0591701187302964,-0.7704937035108618
2012-03-23,7,9,-0.5979865319486499,-0.2742042485535409,-0.28232175435656715,0.9858235529391232,0.9261495589924732,-0.2338331015862444,-0.08805472744437243,-0.15289870555709595,0.04545517056280279,1.1167420532865957,-0.7704937035108618
2012-03-30,7,9,-0.4094717791398272,-0.2742042485535409,0.31924192615839775,1.1865164638306342,0.9263220094029014,-0.23256007316907024,-0.08648959213348476,-0.1086643145826246,0.0804691732100949,1.1743139565201892,-0.7704937035108618
2012-04-06,7,9,0.1633065766830635,-0.2742042485535409,0.2768356244101116,1.4292148676994392,0.7899917123310435,-0.2338331015862444,-0.08280675063485257,0.2625540456383172,0.4510353813566126,1.2318858910764885,-1.1583877384179921
2012-04-13,7,9,0.1414975508552018,-0.2742042485535409,0.10357559155283097,1.5388958771401482,-0.09305785930786291,0.5912855712902857,-0.08469012048214992,0.07980972485404747,0.022091626793132053,1.2894577943100909,-1.1583877384179921
2012-04-20,7,9,-0.24893152722190992,-0.2742042485535409,-0.02546072662409514,1.6205732245959963,-0.025211369139029667,0.2241282629220314,-0.08505464367840104,-0.029507529166241785,0.048641016522575437,1.2712303328831667,-1.1583877384179921
2012-04-27,7,9,0.035170914631373944,-0.2742042485535409,0.7130147281067628,1.5995704781073499,-0.21942952006968586,-0.2338331015862444,-0.07587502382360144,-0.2701557125671428,-0.01179510759445613,1.2530028714562513,-1.1583877384179921
2012-05-04,7,9,0.053495022861812014,-0.2742042485535409,0.34286829427529897,1.5435631541376258,0.5601722988440643,-0.2338331015862444,-0.06892304572366968,0.4714287724113162,0.0511622186518058,1.2347753787066305,-1.1583877384179921
